,prediction,Age
7471147148_R02C01,69.39725394966918,68.4
GSM2334335,69.74892728243654,69.0
7786915141_R01C02,60.07514802482257,62.4
7786915016_R06C02,41.007335460050655,40.3
7471147149_R03C01,64.72777557012571,68.6
7786923005_R04C02,45.99288514149788,48.0
7471147040_R04C02,47.20969709076479,46.2
GSM2334485,47.905499944404724,51.0
7471147083_R06C02,41.792554631240364,42.2
7786915004_R05C02,45.474151218581376,41.5
7471147115_R04C02,54.51293257234549,55.0
7786915132_R04C02,58.57789954984688,59.5
GSM2334363,34.8413180159246,33.0
7786915048_R01C01,62.01159397668355,65.4
7786915029_R04C02,51.85123546221698,56.300000000000004
GSM2334606,66.0135855197878,64.0
7471147112_R05C02,49.97830072384215,51.8
7786915091_R04C01,55.41028954093237,53.9
GSM2334250,40.36912551575698,40.0
7786915132_R05C02,38.85728920207135,41.3
GSM2334095,80.78913004317042,84.0
GSM2334199,28.14928988834656,27.0
GSM2334422,34.992691808170505,35.0
GSM2334398,24.02661561597077,23.0
7786915028_R01C02,45.56767665693539,46.599999999999994
7471147012_R03C02,72.2592233934059,69.2
7471147106_R01C01,71.66700278238869,70.5
GSM2334192,14.937126031457145,17.0
GSM2334036,35.724861367661504,33.0
7471147004_R05C01,59.230359033000184,61.0
7471147087_R03C01,37.772451336147626,35.1
7786923001_R02C02,46.923837279067996,48.2
7507875119_R04C01,66.9840567959978,70.4
7786923014_R05C01,37.36125966991356,35.1
7786923042_R05C02,58.4363067236408,58.6
7786915062_R06C02,66.2546943334905,67.2
7786915099_R02C01,61.128188387583556,60.8
7471147083_R02C01,36.31967505387301,40.3
7507875139_R05C01,53.781610391683785,52.20000000000001
7471147024_R02C02,62.55727640242774,58.6
7786923002_R06C02,64.36899193666416,68.2
7786923026_R04C01,35.11685278338636,36.2
7471147165_R04C02,50.62359364769022,54.1
7786923023_R06C02,55.371309816063686,60.8
7507875130_R02C02,42.00539825500522,37.0
GSM2334491,47.14091368747776,44.0
GSM2334288,57.29172090969748,62.0
7786923010_R06C02,36.487687562918445,37.1
7786915150_R03C02,60.599133334609874,35.3
7786923085_R03C02,49.570444595991574,51.6
7786923067_R01C02,50.45118657738671,57.3
7512560087_R05C01,58.21708882284243,64.0
GSM2333954,48.492106828908,45.0
7471147064_R03C02,47.886404642740885,49.3
GSM2334000,45.19447150065161,40.0
7786915028_R05C01,38.43744260423457,36.0
7507875138_R06C01,49.38516942875948,50.5
GSM2334567,62.795550474618175,60.0
7471147062_R01C01,55.4634620838138,56.6
7786915093_R06C01,40.95444890423106,35.3
GSM2334479,52.44302659836336,55.0
7786915084_R01C01,41.38570510016263,40.7
7786915127_R02C02,36.994805625042076,35.5
7507875120_R01C02,39.39237125981599,39.2
GSM2334438,67.05515410465156,66.0
7786915151_R03C01,50.03651506471207,44.4
7786915141_R05C01,46.626811442294425,43.6
7786923031_R04C02,46.867909609404975,49.4
GSM2334459,41.89159370149079,42.0
7471147069_R01C01,51.683967407649135,52.0
7471147134_R03C02,70.08263262841265,71.3
7786923059_R01C01,37.18919735417354,49.5
7786915009_R05C02,63.88395177363298,64.2
7786915130_R06C02,60.73194137879697,69.5
GSM2334161,69.02835107014317,71.0
GSM2334496,66.77759880259096,71.0
7786923040_R05C01,45.57450856187971,42.7
GSM2334523,60.966423817250366,61.0
7786915109_R02C01,50.825298970937766,53.9
7786923019_R03C01,69.85070065905688,70.9
7786915138_R03C01,67.33929860031759,69.4
7471147090_R03C02,50.291541765130276,49.599999999999994
7471147041_R01C02,61.525802692183596,65.7
7786915105_R03C01,67.1917679713782,71.4
GSM2333965,19.267729762353454,21.0
7512560094_R04C01,53.2990305346707,54.8
GSM2334027,46.11334647480251,43.0
GSM2334047,66.92937921542764,65.0
7796806129_R04C01,51.349395364266094,49.2
7507875120_R02C02,50.56956946814545,48.2
GSM2333991,97.33318877150946,82.0
7471147075_R03C01,44.1460555193828,45.2
GSM2334055,47.709361331287894,44.0
7786923036_R06C02,67.170610794362,64.6
7786923024_R05C02,44.40622699394447,45.8
7507875134_R06C01,40.531675502779045,41.7
7471147068_R04C01,66.81896875608442,70.4
GSM2333943,51.60269705520837,55.0
7471147138_R06C02,60.61296161789787,61.29999999999999
7471147067_R05C02,47.17485554771736,49.4
7471147065_R06C01,39.20409443158518,42.7
GSM2334478,69.16916081311422,70.0
GSM2334384,52.29950406161147,50.0
7786923042_R05C01,69.85148864132334,72.8
7471147139_R01C02,40.18100314322891,37.2
7786915042_R01C02,47.67633104039443,45.10000000000001
7796814014_R01C02,35.40018585062957,39.6
7786923016_R05C02,38.58705712379597,39.6
7786923025_R04C01,47.931909445442855,50.900000000000006
7786923001_R05C02,46.157585185318226,50.5
7507875158_R03C01,42.98637766188291,41.7
GSM2334472,41.595322983264765,39.0
7786915151_R02C01,56.54849662581086,55.2
GSM2334486,33.74746892472623,35.0
7786915028_R03C01,57.55714059151933,55.3
7471147067_R03C02,45.260259713070724,44.2
7471147081_R01C01,36.075231997173276,39.6
7507875061_R05C01,37.278658267941594,35.1
7786915153_R02C02,48.20222201791964,43.3
7786915101_R03C02,55.11593211925223,54.8
7786915007_R04C02,67.04973637960714,56.8
7786923025_R02C01,50.6153200663147,48.1
7786915150_R03C01,62.57471730108992,61.5
7471147040_R01C01,59.918761674673654,66.1
7786915117_R04C02,50.85507901640105,50.6
7786923027_R02C02,50.82413680756872,50.8
7786923038_R05C01,36.18571462999977,37.8
GSM2334564,50.99154233893918,49.0
7786923064_R05C02,42.62415533603748,44.7
GSM2334122,67.99200538322523,69.0
7786923077_R05C01,46.990747907548894,43.400000000000006
7786915135_R02C01,51.56522880215907,56.300000000000004
7471147025_R03C01,58.02429411368979,61.0
7786915004_R03C02,60.97867281779509,63.099999999999994
7471147099_R03C02,53.95318456046033,59.8
7786915127_R04C02,57.03792660887918,46.1
7786923036_R01C01,46.66877933912721,48.7
7786923029_R01C01,54.96219707493437,56.9
7786915127_R03C02,34.52654966502416,35.2
GSM2334200,18.77598708002223,19.0
GSM2334202,63.93863770513167,61.0
7786923069_R06C01,51.79828325080527,50.0
7471147139_R04C02,65.19172915077318,68.9
7471147025_R02C02,53.00161758510598,51.3
GSM2334094,21.195260987870643,22.000000000000004
GSM2334582,74.46344405752899,75.0
GSM2334337,41.506920257189435,42.0
7512551029_R02C01,49.313988385128354,46.5
GSM2334021,54.201265339960706,55.0
GSM2334487,25.363653436810996,23.0
7471147138_R02C02,48.45751451813291,50.3
GSM2333904,91.45418364941675,86.00000000000001
7786923016_R01C01,57.38994044411466,57.3
7471147147_R04C02,46.074471167239466,45.400000000000006
7471147083_R02C02,42.47504965701478,44.7
7471147115_R05C01,33.85919172004103,37.4
7471147047_R03C02,39.74739865395521,35.1
7786915103_R03C02,36.612013423780866,36.0
7786915048_R05C02,53.745506286718026,54.0
7471147041_R05C02,52.17896006483604,50.6
7786915028_R04C01,40.765727245828984,39.8
7512551029_R01C01,41.85518857138072,43.400000000000006
7786915090_R05C02,37.436688799041846,35.3
7471147083_R04C02,59.283014122725795,56.0
7471147127_R03C01,45.86014519706801,45.0
7507875047_R03C01,47.64952628330065,46.8
7512560094_R06C01,62.31047026266629,61.1
GSM2334519,88.6040856736151,87.0
7786923066_R01C01,42.75002279775403,38.2
7471147092_R05C02,47.93060585603598,47.3
7786915042_R01C01,37.40851059391078,35.3
7471147062_R06C01,41.66451020377929,38.9
7786923042_R06C02,57.05871996300963,59.699999999999996
7786923044_R01C02,49.823487264555084,55.10000000000001
GSM2334357,25.271015702475857,25.0
GSM2334476,20.683950029783034,21.0
7786923014_R06C01,63.51441536759521,64.7
GSM2334595,69.80373281447694,68.0
7471147024_R05C02,65.02978277118892,64.30000000000001
7471147036_R03C01,70.18215872279646,68.9
7471147047_R02C01,65.77502049033211,63.099999999999994
7507875061_R03C01,36.46863350128798,35.1
7786915023_R02C02,57.26435311168065,57.9
GSM2334509,16.6481946197381,18.0
7786915014_R04C02,43.082919818033574,40.6
GSM2333944,61.17528927576766,62.0
GSM2334618,63.99582992759568,59.0
7507875027_R01C02,66.08237910974832,67.5
GSM2333918,58.188018801058746,60.0
7786923005_R06C01,45.51590912548323,45.400000000000006
7786915005_R06C01,50.86095954438004,54.70000000000001
7786915159_R02C01,54.57229681120939,58.39999999999999
GSM2334608,43.11191793970724,44.0
7512551016_R05C01,60.851938351331306,65.20000000000002
GSM2334034,31.277603583965522,31.0
7471147113_R03C01,35.90513767492497,37.1
7471147068_R05C02,65.81080522854091,68.7
7786915137_R01C02,40.17231619081331,42.3
7786915103_R02C01,34.334121939521694,35.7
7786915149_R04C02,42.937611267866224,38.9
7507875138_R02C02,53.10355079769972,54.9
7786923020_R06C01,48.27405455113551,50.39999999999999
7786915018_R05C01,43.482373367888094,43.3
7786923008_R02C01,38.180894803783886,40.2
GSM2334549,11.98019658082979,15.0
7786923056_R01C02,45.66829625415069,43.5
7786915014_R04C01,65.86931275200422,67.5
7512551025_R01C01,56.4477037884936,61.1
7471147075_R02C01,51.290880908294355,54.1
7786923013_R03C02,44.87026229196026,44.5
7786915138_R02C02,51.81802117022818,55.10000000000001
7786915091_R01C02,53.251318261982135,48.8
7471147128_R02C02,40.089538133138305,42.5
7786915107_R05C01,52.87143090987156,53.9
7471147134_R01C02,49.63937072856896,45.8
7507875157_R04C02,52.14862420342828,53.5
7512551046_R01C01,49.79036515375451,50.0
GSM2334143,16.8973256091217,18.0
7786915123_R03C02,54.36563648307905,60.49999999999999
7786915023_R03C02,70.48528839253649,62.9
7507875141_R06C01,44.7915603768235,43.1
7786915029_R05C02,62.35226082307601,67.4
7786923069_R06C02,46.40306535993524,46.7
